Date,ET(mm/day)
20350211,0.84874243
20350212,1.237963
20350213,1.1825792
20350214,1.0884778
20350215,0.86532301
20350216,1.1575887
20350217,0.98690301
20350218,1.1296711
20350219,1.4125376
20350220,1.664904
20350221,1.249364
20350222,1.1539787
20350223,1.0113708
20350224,0.80155724
20350225,1.1444441
20350226,0.8514601
20350227,1.2342812
20350228,0.93673587
20350301,1.4323647
20350302,1.0386628
20350303,1.3408592
20350304,0.9686504
20350305,0.62365621
20350306,1.8625219
20350307,1.8778725
20350308,1.3342669
20350309,1.1558801
20350310,1.4900335
20350311,0.95964152
20350312,1.3619856
20350313,1.0157473
20350314,0.3934139
20350315,1.8188961
20350316,1.49608
20350317,1.2397455
20350318,0.98006833
20350319,1.1768579
20350320,0.96562046
20350321,0.58019555
20350322,1.2987384
20350323,0.69334567
20350324,0.92397249
20350325,1.3760389
20350326,1.3729206
20350327,1.1196715
20350328,1.4303671
20350329,0.77067947
20350330,1.3115497
20350331,1.0365193
20350401,0.82648361
20350402,1.3787673
20350403,1.2932858
20350404,1.3384422
20350405,0.45792261
20350406,0.89075023
20350407,0.8420161
20350408,0.79785705
20350409,1.7075598
20350410,1.8069073
20350411,0.88600963
20350412,1.2460262
20350413,1.4976707
20350414,1.2908522
20350415,1.0309095
20350416,0.69290733
20350417,1.9599788
20350418,1.4700149
20350419,1.1817924
20350420,1.3319739
20350421,1.4944822
20350422,1.6114279
20350423,1.3820082
20350424,1.3647118
20350425,0.90059441
20350426,1.769022
20350427,1.8415095
20350428,1.6658343
20350429,1.520162
20350430,1.0573936
20350501,1.6658634
20350502,1.7830688
20350503,1.8066282
20350504,1.5094194
20350505,1.9568294
20350506,1.4590243
20350507,1.3865873
20350508,1.3067436
20350509,1.8661005
20350510,1.7084881
20350511,2.5026236
20350512,2.6697192
20350513,2.4615026
20350514,2.6982708
20350515,2.5401936
20350516,2.7137809
20350517,2.1830225
20350518,2.6546576
20350519,3.2033949
20350520,3.2886498
20350521,2.4329531
20350522,2.5066526
20350523,2.6067839
20350524,3.0988009
20350525,2.4231851
20350526,3.4008584
20350527,3.4652011
20350528,3.7841156
20350529,3.1655712
20350530,3.2114723
20350531,3.1978188
20350601,3.7201855
20350602,4.2891126
20350603,3.4345703
20350604,3.8225052
20350605,3.4103663
20350606,4.2326984
20350607,4.4373126
20350608,4.3194046
20350609,3.9094126
20350610,4.520731
20350611,4.4437714
20350612,3.8164132
20350613,3.3234582
20350614,3.4912176
20350615,3.6513002
20350616,3.7310851
20350617,1.2879773
20350618,0.7155084
20350619,2.1501544
20350620,1.1164664
20350621,0.13681337
20350622,2.7614794
20350623,2.6624334
20350624,2.1805944
20350625,2.7494922
20350626,2.12251
20350627,1.5750459
20350628,2.2707655
20350629,2.3980799
20350630,2.2579169
20350701,2.2595918
20350702,1.8907871
20350703,1.9340351
20350704,2.2831247
20350705,2.7256367
20350706,2.1234062
20350707,2.4190712
20350708,2.2493122
20350709,2.8342729
20350710,2.8849521
20350711,2.8045042
20350712,2.9698732
20350713,3.3639781
20350714,3.1277776
20350715,2.5638692
20350716,2.424701
20350717,3.3631909
20350718,3.9317133
20350719,3.7820234
20350720,4.256216
20350721,3.4069383
20350722,3.892175
20350723,4.025949
20350724,3.8502254
20350725,3.8104308
20350726,3.1367736
20350727,3.2713568
20350728,2.6014142
20350729,0.60819006
20350730,2.1210868
20350731,2.2216558
20350801,2.5295432
20350802,3.1953995
20350803,2.9460793
20350804,2.3494563
20350805,2.6878061
20350806,2.065932
20350807,2.7614229
20350808,1.6861119
20350809,2.5067127
20350810,2.8728347
20350811,2.273123
20350812,0.97578859
20350813,2.1771965
20350814,2.3158374
20350815,1.185565
20350816,0.46052328
20350817,0.30507806
20350818,2.244103
20350819,1.8154888
20350820,2.2410009
20350821,1.3296778
20350822,1.6820199
20350823,2.1981013
20350824,1.387987
20350825,1.3411102
20350826,1.5219173
20350827,1.8068913
20350828,2.3630803
20350829,2.4921107
20350830,1.8312544
20350831,1.7824303
20350901,1.6252005
20350902,2.172678
20350903,2.2492309
20350904,1.3844411
20350905,1.3708274
20350906,1.9591832
20350907,1.6106415
20350908,1.8974012
20350909,1.1525345
20350910,1.7434061
20350911,1.3641151
20350912,1.2137517
20350913,1.2878119
20350914,1.0150942
20350915,1.5828457
20350916,1.5727086
20350917,1.5198492
20350918,1.5123208
20350919,0.37609154
20350920,0.47161138
20350921,0.42441669
20350922,1.3684007
20350923,1.9117458
20350924,1.772848
20350925,1.6590985
20350926,0.96320844
20350927,0.76773876
20350928,0.81853729
20350929,1.5260726
20350930,1.008525
20351001,0.8078416
20351002,1.1990192
20351003,1.4552673
20351004,1.3215415
20351005,0.65602279
20351006,0.75312078
20351007,1.5343415
20351008,0.6319589
20351009,0.97293317
20351010,1.1460673
20351011,1.5207707
20351012,1.6412715
20351013,1.2772639
20351014,0.96050125
20351015,1.3226737
20351016,1.7777237
20351017,1.0199944
20351018,1.7422662
20351019,1.1750212
20351020,1.346287
20351021,0.52252108
20351022,0.88018411
20351023,1.2769082
20351024,1.3423578
20351025,1.2063653
20351026,0.75487989
20351027,1.1139106
20351028,1.6728137
20351029,1.0504087
20351030,0.78143746
20351031,0.75510436
20351101,1.1270667
20351102,0.88125271
20351103,0.78546566
20351104,1.2371486
20351105,1.2886569
20351106,0.83418727
20351107,1.0984716
20351108,1.1755731
20351109,1.5788153
20351110,1.335037
20351111,0.96227109
20351112,0.48282886
20351113,1.160591
20351114,1.1680595
20351115,1.1801356
20351116,1.0231463
20351117,0.65572751
20351118,1.2912496
20351119,1.2272091
20351120,0.85703713
20351121,0.69159389
20351122,0.87714255
20351123,0.98749733
20351124,0.79430413
20351125,0.92132711
20351126,0.81148475
20351127,0.80879194
20351128,0.6208061
20351129,1.1306958
20351130,1.1168233
20351201,1.3467858
20351202,1.0727061
20351203,0.92525387
20351204,0.95660561
20351205,1.0527072
20351206,0.68286556
20351207,0.93581092
20351208,1.0624293
20351209,0.59688878
20351210,1.1362844
20351211,1.3536428
20351212,0.73830789
20351213,1.2110784
20351214,0.93652469
20351215,0.77037317
20351216,0.99659008
20351217,1.0050005
20351218,0.82675844
20351219,1.2349529
20351220,1.1364989
20351221,1.2481809
20351222,1.0245829
20351223,0.99021959
20351224,1.4191972
20351225,1.2209973
20351226,0.8626895
20351227,1.2504498
20351228,1.0334487
20351229,0.92143339
20351230,1.0796645
20351231,0.74128389
20360101,1.3364983
20360102,0.83586413
20360103,0.47532529
20360104,1.065716
20360105,0.83489656
20360106,0.86824715
20360107,0.95923305
20360108,1.0382373
20360109,0.88648599
20360110,1.0871481
20360111,1.0990306
20360112,0.69723403
20360113,1.1160966
20360114,1.124137
20360115,1.1706091
20360116,0.99499607
20360117,0.81802911
20360118,1.137108
20360119,1.171903
20360120,0.73187739
20360121,0.53174466
20360122,1.0525035
20360123,1.2689468
20360124,1.402001
20360125,1.2292843
20360126,1.0119356
20360127,0.80678576
20360128,1.0189259
20360129,1.0788673
20360130,1.1999329
20360131,0.8902275
20360201,0.97691882
20360202,0.97133231
20360203,0.82157695
20360204,1.3246938
20360205,1.1983483
20360206,1.1869429
20360207,1.0778972
20360208,0.55928457
20360209,0.76124263
20360210,0.67601061
20360211,0.79724258
20360212,0.80701697
20360213,0.4538188
20360214,0.55145699
20360215,0.7714622
20360216,1.0489812
20360217,1.0341064
20360218,0.88013995
20360219,1.1123862
20360220,1.3154855
20360221,0.3026599
20360222,0.950436
20360223,0.68104494
20360224,1.0886474
20360225,1.1473179
20360226,1.2411376
20360227,0.63856769
20360228,1.1066476
20360229,0.61689079
20360301,1.3367808
20360302,0.51775283
20360303,0.82539719
20360304,0.99065238
20360305,1.1403866
20360306,1.1136379
20360307,1.0104041
20360308,0.7350446
20360309,0.61593062
20360310,1.4468368
20360311,1.5356666
20360312,1.2990483
20360313,1.3579031
20360314,1.1396444
20360315,1.0302981
20360316,1.2422702
20360317,1.2294953
20360318,0.690768
20360319,1.1144216
20360320,1.0307392
20360321,1.108272
20360322,0.61953217
20360323,1.1371399
20360324,0.72145116
20360325,0.87148803
20360326,1.3984467
20360327,1.0281817
20360328,0.9532851
20360329,0.5408864
20360330,1.2635772
20360331,1.034371
20360401,0.78472984
20360402,1.4440151
20360403,1.7044313
20360404,0.57237405
20360405,1.5368221
20360406,1.0710225
20360407,1.815816
20360408,1.3562766
20360409,1.4565368
20360410,1.1849663
20360411,0.77499229
20360412,1.2375931
20360413,0.73208594
20360414,1.4237664
20360415,1.7714014
20360416,1.4598234
20360417,1.0472207
20360418,1.7505741
20360419,1.2196453
20360420,1.140478
20360421,1.0406016
20360422,0.64058876
20360423,1.5449486
20360424,1.6312218
20360425,1.4991412
20360426,1.2140421
20360427,2.0318077
20360428,2.0401237
20360429,1.8221227
20360430,1.4475546
20360501,1.9625221
20360502,1.5526353
20360503,1.5139372
20360504,1.6440327
20360505,2.0781107
20360506,1.5796335
20360507,1.7558746
20360508,2.0442889
20360509,2.0083981
20360510,1.706982
20360511,1.4248211
20360512,1.9768096
20360513,1.6398647
20360514,1.3808657
20360515,1.3192403
20360516,1.61805
20360517,1.521384
20360518,1.5391673
20360519,1.85243
20360520,1.6610891
20360521,1.268398
20360522,1.6155317
20360523,1.9404815
20360524,1.9569438
20360525,1.7745615
20360526,1.9923024
20360527,1.3766557
20360528,1.275691
20360529,2.090275
20360530,2.2598197
20360531,2.5860569
20360601,2.3157823
20360602,0.82131201
20360603,2.6502371
20360604,2.9171884
20360605,2.5778162
20360606,2.9983585
20360607,2.7816029
20360608,2.6817837
20360609,3.2921836
20360610,3.1550343
20360611,3.6537395
20360612,3.556278
20360613,3.9602301
20360614,3.7318189
20360615,3.4067714
20360616,3.8701851
20360617,4.1978478
20360618,3.557193
20360619,4.2345033
20360620,4.0294199
20360621,3.3789098
20360622,4.2303467
20360623,4.3926058
20360624,3.6046634
20360625,3.7609258
20360626,3.8207531
20360627,3.8419611
20360628,3.5724127
20360629,3.6030753
20360630,3.8972211
20360701,3.2525311
20360702,2.9495673
20360703,3.7835579
20360704,3.7490239
20360705,3.5375698
20360706,3.7741373
20360707,3.3347507
20360708,3.5514307
20360709,3.1730654
20360710,3.7640915
20360711,3.9225993
20360712,3.4838927
20360713,3.2987537
20360714,3.5819101
20360715,3.4757082
20360716,2.8508635
20360717,3.5405009
20360718,3.5157478
20360719,3.9883447
20360720,3.3908756
20360721,4.2035055
20360722,4.0259066
20360723,4.1143017
20360724,3.1909509
20360725,3.5631008
20360726,3.6300714
20360727,4.3878365
20360728,3.8783302
20360729,4.3894978
20360730,2.9955995
20360731,2.7074099
20360801,1.9299586
20360802,1.4468008
20360803,2.3993669
20360804,2.4664214
20360805,2.3953042
20360806,1.032093
20360807,2.3420396
20360808,2.7263749
20360809,2.3655629
20360810,2.6313975
20360811,1.9075556
20360812,2.7150588
20360813,2.9464414
20360814,3.0210586
20360815,3.1130965
20360816,2.9145522
20360817,3.4950192
20360818,1.2224059
20360819,2.0881557
20360820,1.336675
20360821,2.7714899
20360822,1.8855633
20360823,3.2197669
20360824,3.3254485
20360825,3.3677735
20360826,3.24962
20360827,2.8595221
20360828,3.7514191
20360829,3.2386718
20360830,3.6814463
20360831,3.2221031
20360901,3.0842159
20360902,2.9347248
20360903,2.9056547
20360904,2.8129985
20360905,2.6218555
20360906,2.4833589
20360907,1.8274449
20360908,1.9495385
20360909,2.5174005
20360910,2.5051134
20360911,2.333178
20360912,2.3420663
20360913,2.0840716
20360914,1.705912
20360915,1.3649824
20360916,1.3796366
20360917,1.4168674
20360918,2.0004735
20360919,1.925518
20360920,1.4993681
20360921,1.0175852
20360922,1.3203748
20360923,1.7400554
20360924,1.4949998
20360925,1.0884874
20360926,1.2574935
20360927,1.1880338
20360928,1.0420605
20360929,1.8542612
20360930,2.0176136
20361001,1.5408591
20361002,1.2047209
20361003,0.51488256
20361004,0.87246853
20361005,0.88676089
20361006,1.2775722
20361007,1.4643785
20361008,1.2457771
20361009,0.89762568
20361010,1.2433544
20361011,1.0384758
20361012,1.5456375
20361013,1.1754634
20361014,0.56115687
20361015,1.0324608
20361016,1.8841889
20361017,1.9788394
20361018,1.7766227
20361019,1.0659413
20361020,1.5536703
20361021,1.144349
20361022,0.38970944
20361023,1.280279
20361024,1.732133
20361025,1.3453513
20361026,1.6011927
20361027,1.829338
20361028,0.68969983
20361029,1.2028409
20361030,1.0187004
20361031,0.57649821
20361101,1.1836632
20361102,0.6111145
20361103,1.2999965
20361104,1.4155873
20361105,1.298701
20361106,1.5781707
20361107,1.2923893
20361108,1.1254911
20361109,0.68382329
20361110,1.2860948
20361111,1.2366663
20361112,1.1967818
20361113,1.4466906
20361114,1.135307
20361115,0.6579119
20361116,0.71289176
20361117,0.48248413
20361118,1.5228978
20361119,1.662007
20361120,0.56999236
20361121,1.3636898
20361122,1.3494813
20361123,1.3076702
20361124,0.98075491
20361125,0.34476802
20361126,1.4913422
20361127,1.2710426
20361128,0.921386
20361129,0.20649
20361130,0.9909842
20361201,1.0216073
20361202,0.92851919
20361203,1.4448599
20361204,1.033619
20361205,1.1920068
20361206,1.1727215
20361207,1.0067792
20361208,1.0497943
20361209,0.30059752
20361210,0.95107007
20361211,1.043245
20361212,0.69581097
20361213,0.92906511
20361214,1.1623244
20361215,0.75108153
20361216,0.9841702
20361217,0.77945679
20361218,1.131784
20361219,0.9129644
20361220,0.80505198
20361221,0.92160231
20361222,1.0625325
20361223,1.1036434
20361224,1.4268036
20361225,1.0383424
20361226,1.0315024
20361227,1.0040319
20361228,0.92248809
20361229,1.048795
20361230,1.2506067
20361231,1.0912943
20370101,0.85648406
20370102,0.83203548
20370103,0.6098451
20370104,0.99351943
20370105,0.72078866
20370106,0.77528149
20370107,1.0211039
20370108,0.95223188
20370109,1.2460464
20370110,1.0010374
20370111,1.3149989
20370112,1.1498342
20370113,1.5071137
20370114,1.2183105
20370115,1.0114713
20370116,1.248637
20370117,1.4311281
20370118,1.1375632
20370119,0.4890117
20370120,1.0873487
20370121,1.1737486
20370122,0.83130258
20370123,1.1371545
20370124,1.2138681
20370125,1.165046
20370126,0.83946186
20370127,1.292847
20370128,1.0202516
20370129,1.1971794
20370130,0.74321121
20370131,0.84022039
20370201,1.3777111
20370202,0.74492502
20370203,0.83729589
20370204,0.68369162
20370205,1.1902101
20370206,0.93131638
20370207,0.92869633
20370208,0.90551454
20370209,1.2620798
20370210,1.3069155
20370211,0.80858278
20370212,1.2298639
20370213,1.5290325
20370214,0.89618427
20370215,0.98388702
20370216,1.1090865
20370217,1.0443078
20370218,1.1647443
20370219,1.1883124
20370220,1.3307903
20370221,1.0326202
20370222,1.1215527
20370223,0.96936768
20370224,0.78673404
20370225,0.75239724
20370226,0.44244066
20370227,0.86086291
20370228,1.313213
20370301,1.0348766
20370302,0.86341214
20370303,1.0162102
20370304,1.1219718
20370305,1.4394165
20370306,0.98887354
20370307,0.61703634
20370308,1.7587739
20370309,0.64944851
20370310,0.1650126
20370311,0.38559258
20370312,0.61109197
20370313,1.2077796
20370314,0.90698761
20370315,1.8304697
20370316,0.88743252
20370317,1.3175383
20370318,1.5773659
20370319,0.71863377
20370320,0.49461019
20370321,1.4421796
20370322,1.0509337
20370323,1.4127727
20370324,1.2520707
20370325,0.6486879
20370326,1.2319695
20370327,1.2317247
20370328,0.44520932
20370329,0.8295458
20370330,1.1362973
20370331,0.95713276
20370401,1.6044216
20370402,0.7713325
20370403,1.0687134
20370404,1.1335003
20370405,1.036911
20370406,0.76618624
20370407,0.88550001
20370408,1.4205033
20370409,1.2709453
20370410,1.3829253
20370411,0.56085145
20370412,0.45957929
20370413,1.4974434
20370414,1.3295077
20370415,1.6508269
20370416,1.4102824
20370417,2.3133633
20370418,2.304127
20370419,1.2959603
20370420,1.0413007
20370421,1.8316826
20370422,1.2540293
20370423,2.1888676
20370424,2.6665463
20370425,2.3506906
20370426,1.573293
20370427,2.0590131
20370428,1.740155
20370429,1.6440793
20370430,1.9056423
20370501,1.7877523
20370502,2.0622377
20370503,1.620392
20370504,1.1989673
20370505,1.7012872
20370506,1.7002214
20370507,1.38937
20370508,1.7637572
20370509,1.6465652
20370510,2.0195727
20370511,1.8275279
20370512,2.0966606
20370513,1.4784136
20370514,1.0160818
20370515,1.9348087
20370516,2.0105362
20370517,2.3909147
20370518,3.3074679
20370519,3.0874593
20370520,2.9488931
20370521,2.2232707
20370522,2.1274428
20370523,2.7279108
20370524,2.5628989
20370525,2.4347558
20370526,3.2696598
20370527,3.83634
20370528,2.2220602
20370529,2.7865152
20370530,3.4129188
20370531,2.8728597
20370601,3.6756656
20370602,3.8662553
20370603,3.9466946
20370604,4.0307117
20370605,3.4597478
20370606,3.7813225
20370607,3.7738724
20370608,3.332572
20370609,3.7419372
20370610,1.3768855
20370611,3.3380058
20370612,2.9831347
20370613,2.8132117
20370614,2.8260262
20370615,2.9628713
20370616,3.08127
20370617,2.9018576
20370618,2.7752376
20370619,3.2518988
20370620,3.2416441
20370621,2.9607813
20370622,2.9619863
20370623,2.7455745
20370624,2.0409448
20370625,1.9809207
20370626,2.3529065
20370627,1.941027
20370628,2.0958724
20370629,2.5007892
20370630,0.3865011
20370701,2.0438013
20370702,2.2119479
20370703,2.3343177
20370704,2.5278108
20370705,2.8530653
20370706,2.76805
20370707,2.533828
20370708,0.97109628
20370709,1.8845278
20370710,2.0500381
20370711,1.6796658
20370712,2.2229478
20370713,2.2856481
20370714,1.1910688
20370715,1.6422693
20370716,2.0079913
20370717,2.3855734
20370718,2.7475374
20370719,2.8775105
20370720,2.0785308
20370721,2.6554532
20370722,2.976949
20370723,2.05582
20370724,2.3032753
20370725,2.507827
20370726,2.8172336
20370727,3.2451925
20370728,2.7905407
20370729,2.5992527
20370730,3.6581089
20370731,4.099853
20370801,3.8344488
20370802,3.6574893
20370803,3.7300138
20370804,3.8865044
20370805,4.3361993
20370806,4.1643629
20370807,2.863605
20370808,2.307373
20370809,3.7765527
20370810,3.8835399
20370811,3.3811543
20370812,2.5234919
20370813,3.1762912
20370814,3.5177834
20370815,3.590441
20370816,3.2249174
20370817,3.3006239
20370818,3.7061319
20370819,3.6689332
20370820,2.9539135
20370821,2.3621092
20370822,3.4645014
20370823,3.140661
20370824,2.5654213
20370825,2.923526
20370826,3.2755387
20370827,3.6182275
20370828,3.5174837
20370829,3.7633023
20370830,3.8871045
20370831,4.005012
20370901,3.0939882
20370902,3.2135479
20370903,3.0498009
20370904,2.7088327
20370905,3.0942109
20370906,2.8431063
20370907,2.5841851
20370908,1.4452157
20370909,2.2264342
20370910,2.7139761
20370911,2.545954
20370912,2.2365243
20370913,2.542618
20370914,1.9454273
